year,month,day,hour,power
2012,7,25,4,516993.0
2012,7,25,5,499462.0
2012,7,25,6,519872.0
2012,7,25,7,578114.0
2012,7,25,8,648577.0
2012,7,25,9,702986.0
2012,7,25,10,1130899.0
2012,7,25,11,1263198.0
2012,7,25,12,1353385.0
2012,7,25,13,1405234.0
2012,7,25,14,1465208.0
2012,7,25,15,1477325.0
2012,7,25,16,1474189.0
2012,7,25,17,1483549.0
2012,7,25,18,1489969.0
2012,7,25,19,1449388.0
2012,7,25,20,1414074.0
2012,7,25,21,1360360.0
2012,7,25,22,1359647.0
2012,7,25,23,1229267.0
2012,7,26,00,913892.0
2012,7,26,1,720599.0
2012,7,26,2,582549.0
2012,7,26,3,531058.0
2012,7,26,4,516963.0
2012,7,26,5,493611.0
2012,7,26,6,521116.0
2012,7,26,7,577623.0
2012,7,26,8,639974.0
2012,7,26,9,695790.0
2012,7,26,10,1085405.0
2012,7,26,11,1223535.0
2012,7,26,12,1314952.0
2012,7,26,13,1371082.0
2012,7,26,14,1396876.0
2012,7,26,15,1410542.0
2012,7,26,16,1452751.0
2012,7,26,17,1461540.0
2012,7,26,18,1473435.0
2012,7,26,19,1474807.0
2012,7,26,20,1433377.0
2012,7,26,21,1361810.0
2012,7,26,22,1341740.0
2012,7,26,23,1209698.0
2012,7,27,00,845241.0
2012,7,27,1,671687.0
2012,7,27,2,557032.0
2012,7,27,3,530313.0
2012,7,27,4,515047.0
2012,7,27,5,482724.0
2012,7,27,6,496165.0
2012,7,27,7,563290.0
2012,7,27,8,616436.0
2012,7,27,9,661148.0
2012,7,27,10,953739.0
2012,7,27,11,1234071.0
2012,7,27,12,1375941.0
2012,7,27,13,1399545.0
2012,7,27,14,1429043.0
2012,7,27,15,1433372.0
2012,7,27,16,1460318.0
2012,7,27,17,1471688.0
2012,7,27,18,1473016.0
2012,7,27,19,1426042.0
2012,7,27,20,1379680.0
2012,7,27,21,1338372.0
2012,7,27,22,1311302.0
2012,7,27,23,1211618.0
2012,7,28,00,913351.0
2012,7,28,1,691615.0
2012,7,28,2,555694.0
2012,7,28,3,510949.0
2012,7,28,4,474884.0
2012,7,28,5,464142.0
2012,7,28,6,489891.0
2012,7,28,7,547610.0
2012,7,28,8,598585.0
2012,7,28,9,655805.0
2012,7,28,10,948580.0
2012,7,28,11,1232103.0
2012,7,28,12,1312986.0
2012,7,28,13,1349968.0
2012,7,28,14,1387645.0
2012,7,28,15,1416464.0
2012,7,28,16,1419832.0
2012,7,28,17,1466217.0
2012,7,28,18,1490403.0
2012,7,28,19,14798.0
2012,7,28,20,1411454.0
2012,7,28,21,1328796.0
2012,7,28,22,1298797.0
2012,7,28,23,1206899.0
2012,7,29,00,889542.0
2012,7,29,1,681663.0
2012,7,29,2,542459.0
2012,7,29,3,520799.0
2012,7,29,4,492279.0
2012,7,29,5,451832.0
2012,7,29,6,470236.0
2012,7,29,7,519191.0
2012,7,29,8,585468.0
2012,7,29,9,634054.0
2012,7,29,10,909050.0
2012,7,29,11,1242224.0
2012,7,29,12,1348550.0
2012,7,29,13,1408941.0
2012,7,29,14,1468958.0
2012,7,29,15,1421604.0
2012,7,29,16,1441431.0
2012,7,29,17,1466989.0
2012,7,29,18,1520403.0
2012,7,29,19,1491903.0
2012,7,29,20,1445622.0
2012,7,29,21,1355924.0
2012,7,29,22,1303434.0
2012,7,29,23,1137228.0
2012,7,30,00,798641.0
2012,7,30,1,635957.0
2012,7,30,2,501390.0
2012,7,30,3,479495.0
2012,7,30,4,460753.0
2012,7,30,5,442433.0
2012,7,30,6,465154.0
2012,7,30,7,524666.0
2012,7,30,8,585413.0
2012,7,30,9,647521.0
2012,7,30,10,988988.0
2012,7,30,11,1241774.0
2012,7,30,12,1356143.0
2012,7,30,13,1444085.0
2012,7,30,14,1485260.0
2012,7,30,15,1471566.0
2012,7,30,16,1485175.0
2012,7,30,17,1499610.0
2012,7,30,18,1536017.0
2012,7,30,19,1539262.0
2012,7,30,20,1506401.0
2012,7,30,21,1435255.0
2012,7,30,22,1356075.0
2012,7,30,23,1216642.0
2012,7,31,00,898188.0
2012,7,31,1,696143.0
2012,7,31,2,539386.0
2012,7,31,3,497888.0
2012,7,31,4,480831.0
2012,7,31,5,460128.0
2012,7,31,6,479497.0
2012,7,31,7,531661.0
2012,7,31,8,605515.0
2012,7,31,9,653089.0
2012,7,31,10,991306.0
2012,7,31,11,1228356.0
2012,7,31,12,1354231.0
2012,7,31,13,1405679.0
2012,7,31,14,14771.0
2012,7,31,15,1514567.0
2012,7,31,16,1521922.0
2012,7,31,17,1541197.0
2012,7,31,18,1538659.0
2012,7,31,19,1509964.0
2012,7,31,20,1485855.0
2012,7,31,21,1406705.0
2012,7,31,22,1335233.0
2012,7,31,23,1181357.0
2012,8,1,00,887563.0
2012,8,1,1,695912.0
2012,8,1,2,528195.0
2012,8,1,3,497332.0
2012,8,1,4,471634.0
2012,8,1,5,456022.0
2012,8,1,6,472813.0
2012,8,1,7,537162.0
2012,8,1,8,588899.0
2012,8,1,9,653871.0
2012,8,1,10,943740.0
2012,8,1,11,1220944.0
2012,8,1,12,1275128.0
2012,8,1,13,1358828.0
2012,8,1,14,1458607.0
2012,8,1,15,1499877.0
2012,8,1,16,1533020.0
2012,8,1,17,1570590.0
2012,8,1,18,1567451.0
2012,8,1,19,1513707.0
2012,8,1,20,1467867.0
2012,8,1,21,1397182.0
2012,8,1,22,1367922.0
2012,8,1,23,1257406.0
2012,8,2,00,925334.0
2012,8,2,1,728535.0
2012,8,2,2,595777.0
2012,8,2,3,574144.0
2012,8,2,4,509454.0
2012,8,2,5,474208.0
2012,8,2,6,493162.0
2012,8,2,7,549092.0
2012,8,2,8,614029.0
2012,8,2,9,667192.0
2012,8,2,10,969906.0
2012,8,2,11,1264728.0
2012,8,2,12,1370421.0
2012,8,2,13,1442956.0
2012,8,2,14,1499732.0
2012,8,2,15,1550252.0
2012,8,2,16,1580966.0
2012,8,2,17,1604643.0
2012,8,2,18,15927.0
2012,8,2,19,1563373.0
2012,8,2,20,1498246.0
2012,8,2,21,1394484.0
2012,8,2,22,1333342.0
2012,8,2,23,1246130.0
2012,8,3,00,901226.0
2012,8,3,1,636980.0
2012,8,3,2,517941.0
2012,8,3,3,498520.0
2012,8,3,4,479237.0
2012,8,3,5,462181.0
2012,8,3,6,481516.0
2012,8,3,7,539338.0
2012,8,3,8,598502.0
2012,8,3,9,652433.0
2012,8,3,10,938301.0
2012,8,3,11,1274610.0
2012,8,3,12,1361609.0
2012,8,3,13,1446083.0
2012,8,3,14,1524614.0
2012,8,3,15,1554257.0
2012,8,3,16,1593627.0
2012,8,3,17,1607629.0
2012,8,3,18,1613924.0
2012,8,3,19,1536197.0
2012,8,3,20,1468321.0
2012,8,3,21,1391041.0
2012,8,3,22,1348105.0
2012,8,3,23,12436.0
2012,8,4,00,935350.0
2012,8,4,1,702336.0
2012,8,4,2,533185.0
2012,8,4,3,502021.0
2012,8,4,4,471503.0
2012,8,4,5,464397.0
2012,8,4,6,480837.0
2012,8,4,7,535992.0
2012,8,4,8,593567.0
2012,8,4,9,649641.0
2012,8,4,10,932333.0
2012,8,4,11,1262362.0
2012,8,4,12,1338145.0
2012,8,4,13,1398422.0
2012,8,4,14,1469723.0
2012,8,4,15,1489906.0
2012,8,4,16,1531795.0
2012,8,4,17,15583.0
2012,8,4,18,1549036.0
2012,8,4,19,1512050.0
2012,8,4,20,1408224.0
2012,8,4,21,1329698.0
2012,8,4,22,1333716.0
2012,8,4,23,1225346.0
2012,8,5,00,906513.0
2012,8,5,1,649825.0
2012,8,5,2,543592.0
2012,8,5,3,520668.0
2012,8,5,4,496438.0
2012,8,5,5,458303.0
2012,8,5,6,485064.0
2012,8,5,7,537341.0
2012,8,5,8,586199.0
2012,8,5,9,632408.0
2012,8,5,10,898517.0
2012,8,5,11,1252621.0
2012,8,5,12,1305133.0
2012,8,5,13,1335637.0
2012,8,5,14,1358988.0
2012,8,5,15,1360148.0
2012,8,5,16,1345820.0
2012,8,5,17,1361421.0
2012,8,5,18,13519.0
2012,8,5,19,1308317.0
2012,8,5,20,1279472.0
2012,8,5,21,1223861.0
2012,8,5,22,1220575.0
2012,8,5,23,1103889.0
2012,8,6,00,791604.0
2012,8,6,1,619762.0
2012,8,6,2,506157.0
2012,8,6,3,487449.0
2012,8,6,4,470929.0
2012,8,6,5,452306.0
2012,8,6,6,467179.0
2012,8,6,7,520190.0
2012,8,6,8,5807.0
2012,8,6,9,645140.0
2012,8,6,10,908446.0
2012,8,6,11,1173128.0
2012,8,6,12,1230904.0
2012,8,6,13,1305615.0
2012,8,6,14,1394895.0
2012,8,6,15,1388619.0
2012,8,6,16,1398631.0
2012,8,6,17,1444276.0
2012,8,6,18,1437198.0
2012,8,6,19,1448308.0
2012,8,6,20,1392665.0
2012,8,6,21,1322550.0
2012,8,6,22,1275910.0
2012,8,6,23,1181422.0
2012,8,7,00,895374.0
2012,8,7,1,678770.0
2012,8,7,2,524173.0
2012,8,7,3,498337.0
2012,8,7,4,471784.0
2012,8,7,5,455428.0
2012,8,7,6,482482.0
2012,8,7,7,535623.0
2012,8,7,8,587099.0
2012,8,7,9,640780.0
2012,8,7,10,927212.0
2012,8,7,11,1254661.0
2012,8,7,12,1354374.0
2012,8,7,13,1434901.0
2012,8,7,14,1499709.0
2012,8,7,15,1509569.0
2012,8,7,16,1533505.0
2012,8,7,17,1577321.0
2012,8,7,18,1562609.0
2012,8,7,19,1538532.0
2012,8,7,20,1504023.0
2012,8,7,21,1453419.0
2012,8,7,22,1417587.0
2012,8,7,23,1323366.0
2012,8,8,00,1086329.0
2012,8,8,1,673237.0
2012,8,8,2,525879.0
2012,8,8,3,506734.0
2012,8,8,4,484444.0
2012,8,8,5,465216.0
2012,8,8,6,474873.0
2012,8,8,7,535460.0
2012,8,8,8,594416.0
2012,8,8,9,645945.0
2012,8,8,10,1041667.0
2012,8,8,11,1299318.0
2012,8,8,12,1514444.0
2012,8,8,13,1566619.0
2012,8,8,14,1618164.0
2012,8,8,15,1630446.0
2012,8,8,16,1629138.0
2012,8,8,17,16302.0
2012,8,8,18,1631690.0
2012,8,8,19,1593620.0
2012,8,8,20,1526476.0
2012,8,8,21,1477287.0
2012,8,8,22,1456533.0
2012,8,8,23,1343030.0
2012,8,9,00,1011081.0
2012,8,9,1,668240.0
2012,8,9,2,534081.0
2012,8,9,3,510732.0
2012,8,9,4,488380.0
2012,8,9,5,466881.0
2012,8,9,6,485029.0
2012,8,9,7,538943.0
2012,8,9,8,612215.0
2012,8,9,9,662962.0
2012,8,9,10,1098394.0
2012,8,9,11,1393120.0
2012,8,9,12,1528266.0
2012,8,9,13,1578491.0
2012,8,9,14,1626073.0
2012,8,9,15,1665450.0
2012,8,9,16,1685392.0
2012,8,9,17,1706808.0
2012,8,9,18,1689543.0
2012,8,9,19,1664117.0
2012,8,9,20,1620418.0
2012,8,9,21,1542371.0
2012,8,9,22,15288.0
2012,8,9,23,1334542.0
2012,8,10,00,1074982.0
2012,8,10,1,683650.0
2012,8,10,2,550805.0
2012,8,10,3,523181.0
2012,8,10,4,498710.0
2012,8,10,5,480113.0
2012,8,10,6,501885.0
2012,8,10,7,566694.0
2012,8,10,8,628165.0
2012,8,10,9,693843.0
2012,8,10,10,1192049.0
2012,8,10,11,1482685.0
2012,8,10,12,1598714.0
2012,8,10,13,1657059.0
2012,8,10,14,1742551.0
2012,8,10,15,1705119.0
2012,8,10,16,1729752.0
2012,8,10,17,1790589.0
2012,8,10,18,1777386.0
2012,8,10,19,1746358.0
2012,8,10,20,1632245.0
2012,8,10,21,1547787.0
2012,8,10,22,1493229.0
2012,8,10,23,1361175.0
2012,8,11,00,1123094.0
2012,8,11,1,701543.0
2012,8,11,2,542688.0
2012,8,11,3,511069.0
2012,8,11,4,478425.0
2012,8,11,5,466887.0
2012,8,11,6,490663.0
2012,8,11,7,555629.0
2012,8,11,8,605060.0
2012,8,11,9,663714.0
2012,8,11,10,1088746.0
2012,8,11,11,1343013.0
2012,8,11,12,1464970.0
2012,8,11,13,1542590.0
2012,8,11,14,1607963.0
2012,8,11,15,1669595.0
2012,8,11,16,1711470.0
2012,8,11,17,17469.0
2012,8,11,18,1661919.0
2012,8,11,19,16029.0
2012,8,11,20,1505334.0
2012,8,11,21,1434629.0
2012,8,11,22,1403660.0
2012,8,11,23,1296725.0
2012,8,12,00,1077061.0
2012,8,12,1,696577.0
2012,8,12,2,547452.0
2012,8,12,3,529701.0
2012,8,12,4,504549.0
2012,8,12,5,463704.0
2012,8,12,6,487223.0
2012,8,12,7,546373.0
2012,8,12,8,597059.0
2012,8,12,9,635724.0
2012,8,12,10,1032345.0
2012,8,12,11,1248093.0
2012,8,12,12,1339586.0
2012,8,12,13,1422822.0
2012,8,12,14,1456769.0
2012,8,12,15,1459439.0
2012,8,12,16,1463540.0
2012,8,12,17,1473478.0
2012,8,12,18,1438253.0
2012,8,12,19,1409414.0
2012,8,12,20,1355245.0
2012,8,12,21,1310441.0
2012,8,12,22,1279711.0
2012,8,12,23,1179394.0
2012,8,13,00,916789.0
2012,8,13,1,627571.0
2012,8,13,2,513365.0
2012,8,13,3,495137.0
2012,8,13,4,473964.0
2012,8,13,5,4680.0
2012,8,13,6,486749.0
2012,8,13,7,537662.0
2012,8,13,8,594718.0
2012,8,13,9,650234.0
2012,8,13,10,1021585.0
2012,8,13,11,1246724.0
2012,8,13,12,1343920.0
2012,8,13,13,1414040.0
2012,8,13,14,1481993.0
2012,8,13,15,1496505.0
2012,8,13,16,1522294.0
2012,8,13,17,1547329.0
2012,8,13,18,1543738.0
2012,8,13,19,1518885.0
2012,8,13,20,1464946.0
2012,8,13,21,1395368.0
2012,8,13,22,1363893.0
2012,8,13,23,1243615.0
2012,8,14,00,1026789.0
2012,8,14,1,737369.0
2012,8,14,2,534938.0
2012,8,14,3,510121.0
2012,8,14,4,494266.0
2012,8,14,5,473385.0
2012,8,14,6,501733.0
2012,8,14,7,562628.0
2012,8,14,8,613628.0
2012,8,14,9,641217.0
2012,8,14,10,1056524.0
2012,8,14,11,1267506.0
2012,8,14,12,1389836.0
2012,8,14,13,1418452.0
2012,8,14,14,1473694.0
2012,8,14,15,14943.0
2012,8,14,16,1475452.0
2012,8,14,17,1470305.0
2012,8,14,18,1463488.0
2012,8,14,19,1457154.0
2012,8,14,20,1442235.0
2012,8,14,21,1407054.0
2012,8,14,22,1398057.0
2012,8,14,23,1308018.0
2012,8,15,00,1088843.0
2012,8,15,1,705416.0
2012,8,15,2,561599.0
2012,8,15,3,531786.0
2012,8,15,4,506902.0
2012,8,15,5,492202.0
2012,8,15,6,505564.0
2012,8,15,7,568535.0
2012,8,15,8,607752.0
2012,8,15,9,653128.0
2012,8,15,10,1044037.0
2012,8,15,11,1268826.0
2012,8,15,12,1364485.0
2012,8,15,13,1404576.0
2012,8,15,14,1433782.0
2012,8,15,15,1451643.0
2012,8,15,16,1440520.0
2012,8,15,17,1430642.0
2012,8,15,18,1424012.0
2012,8,15,19,1416393.0
2012,8,15,20,1366125.0
2012,8,15,21,1352939.0
2012,8,15,22,1348771.0
2012,8,15,23,1249707.0
2012,8,16,00,1029701.0
2012,8,16,1,666509.0
2012,8,16,2,520408.0
2012,8,16,3,5228.0
2012,8,16,4,476021.0
2012,8,16,5,460483.0
2012,8,16,6,481707.0
2012,8,16,7,534903.0
2012,8,16,8,588358.0
2012,8,16,9,648191.0
2012,8,16,10,918981.0
2012,8,16,11,1254899.0
2012,8,16,12,1354437.0
2012,8,16,13,1402650.0
2012,8,16,14,1456191.0
2012,8,16,15,1462732.0
2012,8,16,16,1473494.0
2012,8,16,17,1480462.0
2012,8,16,18,1468078.0
2012,8,16,19,1463211.0
2012,8,16,20,1439119.0
2012,8,16,21,1411452.0
2012,8,16,22,1347640.0
2012,8,16,23,1192655.0
2012,8,17,00,1015363.0
2012,8,17,1,663676.0
2012,8,17,2,535295.0
2012,8,17,3,509844.0
2012,8,17,4,492836.0
2012,8,17,5,470491.0
2012,8,17,6,4944.0
2012,8,17,7,551301.0
2012,8,17,8,601116.0
2012,8,17,9,6511.0
2012,8,17,10,930675.0
2012,8,17,11,1287895.0
2012,8,17,12,1410168.0
2012,8,17,13,1477732.0
2012,8,17,14,1520213.0
2012,8,17,15,1526132.0
2012,8,17,16,1544291.0
2012,8,17,17,1547558.0
2012,8,17,18,1567550.0
2012,8,17,19,1551683.0
2012,8,17,20,1506171.0
2012,8,17,21,1446640.0
2012,8,17,22,1385204.0
2012,8,17,23,1288814.0
2012,8,18,00,1078749.0
2012,8,18,1,694493.0
2012,8,18,2,543388.0
2012,8,18,3,513130.0
2012,8,18,4,480462.0
2012,8,18,5,466126.0
2012,8,18,6,489421.0
2012,8,18,7,536813.0
2012,8,18,8,6398.0
2012,8,18,9,648921.0
2012,8,18,10,940511.0
2012,8,18,11,1295727.0
2012,8,18,12,1367384.0
2012,8,18,13,1430850.0
2012,8,18,14,1487875.0
2012,8,18,15,1495699.0
2012,8,18,16,1513173.0
2012,8,18,17,1543122.0
2012,8,18,18,1538567.0
2012,8,18,19,1469980.0
2012,8,18,20,14999.0
2012,8,18,21,1484036.0
2012,8,18,22,1421502.0
2012,8,18,23,1320421.0
2012,8,19,00,1082342.0
2012,8,19,1,766230.0
2012,8,19,2,585218.0
2012,8,19,3,536014.0
2012,8,19,4,510839.0
2012,8,19,5,472049.0
2012,8,19,6,494452.0
2012,8,19,7,547905.0
2012,8,19,8,593373.0
2012,8,19,9,636533.0
2012,8,19,10,957567.0
2012,8,19,11,1326495.0
2012,8,19,12,1431760.0
2012,8,19,13,14679.0
2012,8,19,14,1501270.0
2012,8,19,15,1507041.0
2012,8,19,16,1498199.0
2012,8,19,17,1496822.0
2012,8,19,18,1508565.0
2012,8,19,19,1499053.0
2012,8,19,20,1484136.0
2012,8,19,21,1455897.0
2012,8,19,22,1462989.0
2012,8,19,23,1291077.0
2012,8,20,00,1035738.0
2012,8,20,1,749272.0
2012,8,20,2,606930.0
2012,8,20,3,519176.0
2012,8,20,4,498371.0
2012,8,20,5,472208.0
2012,8,20,6,499457.0
2012,8,20,7,553459.0
2012,8,20,8,604336.0
2012,8,20,9,645609.0
2012,8,20,10,984791.0
2012,8,20,11,1407320.0
2012,8,20,12,1539188.0
2012,8,20,13,1596607.0
2012,8,20,14,1659833.0
2012,8,20,15,1673075.0
2012,8,20,16,1681990.0
2012,8,20,17,1696449.0
2012,8,20,18,1676893.0
2012,8,20,19,1650756.0
2012,8,20,20,1601866.0
2012,8,20,21,1564084.0
2012,8,20,22,1534531.0
2012,8,20,23,1375949.0
2012,8,21,00,1123412.0
2012,8,21,1,740179.0
2012,8,21,2,587988.0
2012,8,21,3,556067.0
2012,8,21,4,519114.0
2012,8,21,5,496763.0
2012,8,21,6,522498.0
2012,8,21,7,5846.0
2012,8,21,8,628490.0
2012,8,21,9,687747.0
2012,8,21,10,1027051.0
2012,8,21,11,1499846.0
2012,8,21,12,1599621.0
2012,8,21,13,1692263.0
2012,8,21,14,1761157.0
2012,8,21,15,1755618.0
2012,8,21,16,1772523.0
2012,8,21,17,1773070.0
2012,8,21,18,1774522.0
2012,8,21,19,1745059.0
2012,8,21,20,1693381.0
2012,8,21,21,1592028.0
2012,8,21,22,1509573.0
2012,8,21,23,1314748.0
2012,8,22,00,1025225.0
2012,8,22,1,734599.0
2012,8,22,2,558120.0
2012,8,22,3,515236.0
2012,8,22,4,487893.0
2012,8,22,5,469625.0
2012,8,22,6,494670.0
2012,8,22,7,557845.0
2012,8,22,8,610938.0
2012,8,22,9,662069.0
2012,8,22,10,1032476.0
2012,8,22,11,1285415.0
2012,8,22,12,1403925.0
2012,8,22,13,1473141.0
2012,8,22,14,1552016.0
2012,8,22,15,1591764.0
2012,8,22,16,1625834.0
2012,8,22,17,1662511.0
2012,8,22,18,16341.0
2012,8,22,19,1553947.0
2012,8,22,20,1490646.0
2012,8,22,21,1428657.0
2012,8,22,22,1384485.0
2012,8,22,23,1249190.0
2012,8,23,00,1036725.0
2012,8,23,1,740539.0
2012,8,23,2,543277.0
2012,8,23,3,5152.0
2012,8,23,4,490242.0
2012,8,23,5,471650.0
2012,8,23,6,499468.0
2012,8,23,7,556542.0
2012,8,23,8,619583.0
2012,8,23,9,662541.0
2012,8,23,10,1048351.0
2012,8,23,11,1271479.0
2012,8,23,12,1414280.0
2012,8,23,13,1457585.0
2012,8,23,14,1504433.0
2012,8,23,15,1522284.0
2012,8,23,16,1571107.0
2012,8,23,17,1588792.0
2012,8,23,18,15675.0
2012,8,23,19,1523095.0
2012,8,23,20,1456834.0
2012,8,23,21,1377615.0
2012,8,23,22,1353570.0
2012,8,23,23,1233994.0
2012,8,24,00,18301.0
2012,8,24,1,7384.0
2012,8,24,2,569876.0
2012,8,24,3,504342.0
2012,8,24,4,483439.0
2012,8,24,5,464243.0
2012,8,24,6,483139.0
2012,8,24,7,545565.0
2012,8,24,8,601972.0
2012,8,24,9,649472.0
2012,8,24,10,999486.0
2012,8,24,11,1228417.0
2012,8,24,12,1328482.0
2012,8,24,13,1391569.0
2012,8,24,14,1454679.0
2012,8,24,15,1471122.0
2012,8,24,16,1488529.0
2012,8,24,17,1498321.0
2012,8,24,18,15748.0
2012,8,24,19,1482337.0
2012,8,24,20,1432788.0
2012,8,24,21,1388592.0
2012,8,24,22,1379787.0
2012,8,24,23,1287318.0
2012,8,25,00,1085405.0
2012,8,25,1,692389.0
2012,8,25,2,548768.0
2012,8,25,3,518842.0
2012,8,25,4,482381.0
2012,8,25,5,467767.0
2012,8,25,6,495498.0
2012,8,25,7,557699.0
2012,8,25,8,609022.0
2012,8,25,9,654586.0
2012,8,25,10,1048399.0
2012,8,25,11,1290402.0
2012,8,25,12,1391149.0
2012,8,25,13,1449804.0
2012,8,25,14,1485758.0
2012,8,25,15,1483884.0
2012,8,25,16,1508912.0
2012,8,25,17,1539640.0
2012,8,25,18,1531155.0
2012,8,25,19,1511848.0
2012,8,25,20,1453922.0
2012,8,25,21,14428.0
2012,8,25,22,1336168.0
2012,8,25,23,1204775.0
2012,8,26,00,1021618.0
2012,8,26,1,675028.0
2012,8,26,2,527026.0
2012,8,26,3,508906.0
2012,8,26,4,485682.0
2012,8,26,5,445897.0
2012,8,26,6,463751.0
2012,8,26,7,523152.0
2012,8,26,8,574620.0
2012,8,26,9,611059.0
2012,8,26,10,955752.0
2012,8,26,11,1161799.0
2012,8,26,12,1266826.0
2012,8,26,13,1337245.0
2012,8,26,14,1417466.0
2012,8,26,15,1367593.0
2012,8,26,16,1397679.0
2012,8,26,17,14174.0
2012,8,26,18,1421933.0
2012,8,26,19,1404557.0
2012,8,26,20,1380618.0
2012,8,26,21,1323922.0
2012,8,26,22,1275690.0
2012,8,26,23,1148706.0
2012,8,27,00,875276.0
2012,8,27,1,608793.0
2012,8,27,2,498539.0
2012,8,27,3,477686.0
2012,8,27,4,462131.0
2012,8,27,5,445146.0
2012,8,27,6,469805.0
2012,8,27,7,534562.0
2012,8,27,8,588886.0
2012,8,27,9,632459.0
2012,8,27,10,936418.0
2012,8,27,11,1199153.0
2012,8,27,12,1253995.0
2012,8,27,13,1338998.0
2012,8,27,14,1406277.0
2012,8,27,15,1412393.0
2012,8,27,16,1431457.0
2012,8,27,17,1453076.0
2012,8,27,18,1473784.0
2012,8,27,19,1452321.0
2012,8,27,20,1405336.0
2012,8,27,21,1333018.0
2012,8,27,22,1298364.0
2012,8,27,23,11830.0
2012,8,28,00,992585.0
2012,8,28,1,729041.0
2012,8,28,2,590606.0
2012,8,28,3,562053.0
2012,8,28,4,481345.0
2012,8,28,5,460408.0
2012,8,28,6,484165.0
2012,8,28,7,552498.0
2012,8,28,8,606222.0
2012,8,28,9,651389.0
2012,8,28,10,923678.0
2012,8,28,11,1282077.0
2012,8,28,12,1379419.0
2012,8,28,13,1451631.0
2012,8,28,14,1484280.0
2012,8,28,15,1465458.0
2012,8,28,16,1489197.0
2012,8,28,17,1528571.0
2012,8,28,18,1542912.0
2012,8,28,19,1542492.0
2012,8,28,20,1488026.0
2012,8,28,21,1454670.0
2012,8,28,22,1422316.0
2012,8,28,23,1297370.0
2012,8,29,00,934170.0
2012,8,29,1,657304.0
2012,8,29,2,529289.0
2012,8,29,3,501284.0
2012,8,29,4,473056.0
2012,8,29,5,452990.0
2012,8,29,6,473194.0
2012,8,29,7,537158.0
2012,8,29,8,578575.0
2012,8,29,9,6292.0
2012,8,29,10,886551.0
2012,8,29,11,1203625.0
2012,8,29,12,1251693.0
2012,8,29,13,1328492.0
2012,8,29,14,1411653.0
2012,8,29,15,1427027.0
2012,8,29,16,1408131.0
2012,8,29,17,1430936.0
2012,8,29,18,1443362.0
2012,8,29,19,1412764.0
2012,8,29,20,1349634.0
2012,8,29,21,1311328.0
2012,8,29,22,1284723.0
2012,8,29,23,1176591.0
2012,8,30,00,960380.0
2012,8,30,1,7731.0
2012,8,30,2,517193.0
2012,8,30,3,494327.0
2012,8,30,4,476214.0
2012,8,30,5,458231.0
2012,8,30,6,473408.0
2012,8,30,7,531230.0
2012,8,30,8,587116.0
2012,8,30,9,635404.0
2012,8,30,10,8973.0
2012,8,30,11,1174532.0
2012,8,30,12,1250419.0
2012,8,30,13,1325653.0
2012,8,30,14,1431956.0
2012,8,30,15,1451791.0
2012,8,30,16,1486277.0
2012,8,30,17,1495492.0
2012,8,30,18,1499551.0
2012,8,30,19,1440585.0
2012,8,30,20,1380721.0
2012,8,30,21,1339970.0
2012,8,30,22,1288413.0
2012,8,30,23,1164948.0
2012,8,31,00,971495.0
2012,8,31,1,641363.0
2012,8,31,2,524825.0
2012,8,31,3,504457.0
2012,8,31,4,482335.0
2012,8,31,5,464678.0
2012,8,31,6,475303.0
2012,8,31,7,5472.0
2012,8,31,8,581791.0
2012,8,31,9,625230.0
2012,8,31,10,883912.0
2012,8,31,11,1257109.0
2012,8,31,12,1348287.0
2012,8,31,13,1397717.0
2012,8,31,14,1461108.0
2012,8,31,15,1504221.0
2012,8,31,16,1525111.0
2012,8,31,17,1534115.0
2012,8,31,18,1535250.0
2012,8,31,19,1508335.0
2012,8,31,20,1463558.0
2012,8,31,21,1457822.0
2012,8,31,22,1403679.0
2012,8,31,23,1287529.0
2012,9,1,00,1088397.0
2012,9,1,1,694931.0
2012,9,1,2,529219.0
2012,9,1,3,502168.0
2012,9,1,4,468970.0
2012,9,1,5,454140.0
2012,9,1,6,467544.0
2012,9,1,7,521850.0
2012,9,1,8,579295.0
2012,9,1,9,623456.0
2012,9,1,10,901881.0
2012,9,1,11,1257559.0
2012,9,1,12,1368709.0
2012,9,1,13,1443894.0
2012,9,1,14,1479984.0
2012,9,1,15,1499450.0
2012,9,1,16,1506288.0
2012,9,1,17,1496807.0
2012,9,1,18,1492478.0
2012,9,1,19,1494903.0
2012,9,1,20,1458463.0
2012,9,1,21,1425853.0
2012,9,1,22,1351392.0
2012,9,1,23,1231718.0
2012,9,2,00,1029774.0
2012,9,2,1,724238.0
2012,9,2,2,526743.0
2012,9,2,3,507754.0
2012,9,2,4,484055.0
2012,9,2,5,444135.0
2012,9,2,6,459740.0
2012,9,2,7,518065.0
2012,9,2,8,568776.0
2012,9,2,9,611249.0
2012,9,2,10,995973.0
2012,9,2,11,1245362.0
2012,9,2,12,1366731.0
2012,9,2,13,1434933.0
2012,9,2,14,1476066.0
2012,9,2,15,1445619.0
2012,9,2,16,14551.0
2012,9,2,17,1451210.0
2012,9,2,18,1437336.0
2012,9,2,19,1447663.0
2012,9,2,20,1397218.0
2012,9,2,21,1358454.0
2012,9,2,22,1313222.0
2012,9,2,23,1166410.0
2012,9,3,00,924365.0
2012,9,3,1,633879.0
2012,9,3,2,513823.0
2012,9,3,3,496210.0
2012,9,3,4,477847.0
